a_id,q_id,predict_label_SFRN,next_high_class_SFRN,predict_label_BERT,next_high_class_BERT,truth_label,prob_incorrect_SFRN,prob_partial_correct_SFRN,prob_correct_SFRN,prob_incorrect_BERT,prob_partial_correct_BERT,prob_correct_BERT
force.energy.4.658@test.com_Lab2_Q3,3,2,1,2,1,1,0.05554893,0.27974296,0.6647081,0.018718502,0.17233437,0.80894715
force.energy.4.133@test.com_Lab2_Q3,3,0,1,2,1,0,0.38948315,0.30985406,0.30066282,0.10321494,0.1459997,0.75078535
force.energy.4.637@test.com_Lab2_Q3,3,2,1,2,1,1,0.061807718,0.40165487,0.5365374,0.022461819,0.17787011,0.79966813
force.energy.4.664@test.com_Lab2_Q3,3,0,1,1,2,0,0.95338374,0.040566497,0.006049803,0.2026908,0.49951792,0.29779133
force.energy.4.796@test.com_Lab2_Q3,3,1,2,2,1,2,0.13579199,0.44924697,0.41496107,0.07068608,0.30258447,0.6267294
force.energy.4.496@test.com_Lab2_Q3,3,2,1,1,2,2,0.029468032,0.09825319,0.87227875,0.09437709,0.5336069,0.37201604
force.energy.4.493@test.com_Lab2_Q3,3,0,1,0,1,0,0.9998599,0.000136318,3.72E-06,0.8982862,0.093213126,0.008500606
pe.ke.1.931@test.com_Lab2_Q3,3,1,2,1,2,0,0.041284494,0.8794904,0.07922513,0.15346725,0.6256127,0.22092009
pe.ke.1.838@test.com_Lab2_Q3,3,2,1,2,0,1,0.004580473,0.005748179,0.98967135,0.021095535,0.015201447,0.96370304
pe.ke.3.832@test.com_Lab2_Q3,3,1,0,1,0,0,0.29351917,0.648847,0.057633806,0.430228,0.5051371,0.06463495
pe.ke.3.970@test.com_Lab2_Q3,3,0,1,1,0,0,0.54266334,0.4176199,0.03971672,0.12440425,0.86506957,0.010526229
pe.ke.4.904@test.com_Lab2_Q3,3,0,1,0,1,0,0.8729979,0.11944679,0.007555361,0.48008516,0.47470066,0.045214076
pe.ke.4.307@test.com_Lab2_Q3,3,0,1,1,0,0,0.8545956,0.1374314,0.007973022,0.38045135,0.6153248,0.004223861
pe.ke.4.841@test.com_Lab2_Q3,3,1,2,0,1,2,0.0447776,0.8627364,0.092485994,0.5665385,0.34205163,0.09140987
pe.ke.4.439@test.com_Lab2_Q3,3,0,1,1,2,1,0.53886145,0.4376836,0.023454964,0.08932891,0.66760314,0.243068
pe.ke.4.109@test.com_Lab2_Q3,3,0,1,0,1,0,0.99999976,2.41E-07,3.52E-09,0.9744785,0.020235658,0.005285871
pe.ke.4.583@test.com_Lab2_Q3,3,1,2,1,0,0,0.052800197,0.84957856,0.0976212,0.3632645,0.53338647,0.10334903
pe.ke.4.238@test.com_Lab2_Q3,3,0,1,0,1,0,1,2.37E-08,4.83E-10,0.70925593,0.21862398,0.072120115
pe.ke.4.331@test.com_Lab2_Q3,3,0,1,0,1,0,0.94391453,0.053662635,0.002422816,0.8413346,0.14403379,0.014631626
energy.mass.4.754@test.com_Lab2_Q4,4,2,1,2,0,2,0.062238496,0.063691534,0.8740699,0.08740421,0.018122634,0.89447314
energy.mass.4.211@test.com_Lab2_Q4,4,2,0,2,0,2,0.039620098,0.037268266,0.9231116,0.040667705,0.023442864,0.9358894
energy.mass.5.256@test.com_Lab2_Q4,4,2,0,2,1,0,0.055212315,0.055016816,0.8897709,0.08410555,0.12322398,0.7926705
energy.mass.5.619@test.com_Lab2_Q4,4,2,1,1,2,2,0.12812911,0.22108807,0.6507829,0.10641703,0.75539833,0.1381847
energy.mass.5.634@test.com_Lab2_Q4,4,2,1,1,2,1,0.13488387,0.16305514,0.702061,0.117831826,0.44917202,0.43299612
energy.mass.5.397@test.com_Lab2_Q4,4,2,1,1,2,1,0.11996017,0.15093453,0.7291053,0.0732381,0.715728,0.21103394
mass.force.4.451@test.com_Lab2_Q4,4,2,0,1,2,1,0.07279603,0.07075181,0.85645217,0.09310973,0.6557154,0.2511749
mass.force.4.229@test.com_Lab2_Q4,4,2,1,1,0,1,0.14069505,0.22001165,0.63929325,0.1616447,0.7942708,0.044084426
mass.force.4.463@test.com_Lab2_Q4,4,1,2,2,0,1,0.21331199,0.42431283,0.36237517,0.105773814,0.049025267,0.8452009
mass.force.4.274@test.com_Lab2_Q4,4,2,1,2,1,0,0.08467597,0.09198606,0.8233379,0.12423619,0.20988688,0.6658769
mass.force.4.160@test.com_Lab2_Q4,4,2,1,0,1,1,0.15965454,0.20532955,0.6350159,0.5206591,0.4331185,0.046222445
mass.force.4.310@test.com_Lab2_Q4,4,2,0,2,1,1,0.04763655,0.045205522,0.9071579,0.039257366,0.2147122,0.74603045
mass.force.4.367@test.com_Lab2_Q4,4,2,1,2,1,1,0.08865212,0.10084563,0.8105023,0.13405965,0.39171398,0.47422642
mass.force.5.979@test.com_Lab2_Q4,4,2,1,1,0,1,0.15664943,0.30187285,0.54147774,0.15863524,0.76474077,0.07662398
mass.force.5.127@test.com_Lab2_Q4,4,2,0,2,0,2,0.05479128,0.052300744,0.892908,0.14237949,0.07551993,0.7821006
speed.energy.5.136@test.com_Lab2_Q4,4,2,1,1,2,2,0.059090134,0.06186303,0.8790468,0.052592345,0.7402172,0.20719035
speed.energy.5.724@test.com_Lab2_Q4,4,2,1,2,1,2,0.05243474,0.05291286,0.8946524,0.009087459,0.11765616,0.8732564
force.speed.1.523@test.com_Lab2_Q4,4,1,2,0,1,0,0.17924084,0.54494894,0.27581027,0.8645731,0.1122551,0.023171853
force.speed.1.436@test.com_Lab2_Q4,4,1,2,0,1,0,0.16868784,0.49337173,0.33794042,0.81794983,0.16447385,0.017576318
force.speed.1.256@test.com_Lab2_Q4,4,2,1,2,1,1,0.10666667,0.13064367,0.7626896,0.022210132,0.1585765,0.81921333
force.speed.1.808@test.com_Lab2_Q4,4,2,1,1,0,0,0.12209767,0.17709152,0.7008108,0.34630573,0.6363959,0.017298397
force.speed.1.511@test.com_Lab2_Q4,4,2,1,2,1,1,0.08677544,0.087947056,0.82527757,0.1035316,0.3910842,0.50538415
force.speed.1.709@test.com_Lab2_Q4,4,2,1,2,1,1,0.0804091,0.086407356,0.8331836,0.20393376,0.38248175,0.41358456
force.speed.1.925@test.com_Lab2_Q4,4,2,1,2,1,0,0.120358646,0.17244864,0.7071927,0.05627905,0.42333254,0.5203884
force.speed.1.784@test.com_Lab2_Q4,4,2,0,1,2,1,0.04322226,0.04067954,0.91609824,0.089278616,0.495472,0.41524932
force.speed.3.277@test.com_Lab2_Q4,4,2,1,2,1,1,0.06568328,0.07160768,0.862709,0.028557563,0.15556088,0.81588155
force.speed.3.388@test.com_Lab2_Q4,4,2,1,2,1,2,0.0652659,0.06617499,0.8685591,0.22271653,0.36539984,0.41188362
force.speed.3.496@test.com_Lab2_Q4,4,2,1,0,1,0,0.13021463,0.1797989,0.6899864,0.5842656,0.2872481,0.12848634
force.speed.3.790@test.com_Lab2_Q4,4,2,1,1,0,0,0.18002233,0.36209422,0.4578834,0.39886966,0.46611753,0.1350128
force.speed.3.853@test.com_Lab2_Q4,4,2,0,2,1,1,0.02772829,0.024453847,0.94781786,0.071387134,0.41205308,0.51655984
force.speed.3.835@test.com_Lab2_Q4,4,2,1,1,0,1,0.14720108,0.29861462,0.5541843,0.17096536,0.7841199,0.044914693
force.energy.4.658@test.com_Lab2_Q4,4,2,1,2,1,2,0.058348235,0.059354223,0.8822975,0.03543956,0.1444662,0.8200942
force.energy.4.133@test.com_Lab2_Q4,4,2,1,1,0,2,0.11845533,0.16588841,0.7156563,0.12067255,0.78993165,0.089395806
force.energy.4.637@test.com_Lab2_Q4,4,2,1,2,1,2,0.058348235,0.059354223,0.8822975,0.03543956,0.1444662,0.8200942
force.energy.4.664@test.com_Lab2_Q4,4,2,1,0,2,2,0.1350319,0.19201003,0.6729581,0.50686806,0.10103714,0.3920948
force.energy.4.796@test.com_Lab2_Q4,4,2,1,2,1,1,0.09980869,0.11151325,0.7886781,0.068586774,0.19218616,0.73922706
force.energy.4.496@test.com_Lab2_Q4,4,2,1,0,1,0,0.1282727,0.25662044,0.61510694,0.4868593,0.4382107,0.07493003
force.energy.4.493@test.com_Lab2_Q4,4,0,1,0,1,0,0.95926005,0.030248443,0.010491474,0.99041665,0.008064618,0.001518673
pe.ke.1.931@test.com_Lab2_Q4,4,2,0,2,1,1,0.034369823,0.030187698,0.9354425,0.022338405,0.2092691,0.76839244
pe.ke.1.838@test.com_Lab2_Q4,4,2,0,2,1,2,0.046635,0.04264105,0.9107239,0.012712293,0.0178724,0.96941525
pe.ke.3.832@test.com_Lab2_Q4,4,2,1,1,2,0,0.081926376,0.08317456,0.834899,0.112640634,0.54917717,0.33818218
pe.ke.3.970@test.com_Lab2_Q4,4,2,1,1,0,1,0.13515477,0.18684945,0.6779958,0.40741736,0.5813914,0.011191238
pe.ke.4.904@test.com_Lab2_Q4,4,1,0,1,2,0,0.28295293,0.44316977,0.27387732,0.100112095,0.75473666,0.1451512
pe.ke.4.307@test.com_Lab2_Q4,4,2,1,1,2,1,0.08454157,0.09336517,0.82209325,0.16150378,0.6662813,0.172215
pe.ke.4.841@test.com_Lab2_Q4,4,2,0,2,1,2,0.056671582,0.05575884,0.88756955,0.07865625,0.13400564,0.7873382
pe.ke.4.439@test.com_Lab2_Q4,4,2,1,2,1,1,0.19980629,0.27417105,0.5260226,0.13971592,0.37132296,0.48896104
pe.ke.4.109@test.com_Lab2_Q4,4,0,1,0,1,0,0.99999833,1.45E-06,1.92E-07,0.963209,0.033188067,0.003602902
pe.ke.4.583@test.com_Lab2_Q4,4,2,1,2,0,1,0.10523208,0.12327292,0.771495,0.13172783,0.12606356,0.7422086
pe.ke.4.238@test.com_Lab2_Q4,4,1,2,1,0,1,0.19901009,0.5062912,0.29469875,0.24428566,0.7414345,0.014279801
pe.ke.4.331@test.com_Lab2_Q4,4,1,2,2,0,1,0.20813902,0.4426717,0.34918928,0.29596052,0.14284317,0.5611963
mass.force.3.202@test.com_Lab3_Q3,5,2,0,0,1,2,0.021541284,0.016959859,0.9614988,0.5592471,0.34037304,0.10037993
mass.force.3.823@test.com_Lab3_Q3,5,2,0,2,0,2,0.012111022,0.008842932,0.9790461,0.03509909,0.005646158,0.95925474
mass.force.4.580@test.com_Lab3_Q3,5,2,0,2,0,2,0.02326087,0.018265218,0.9584739,0.025251696,0.018102836,0.9566455
mass.force.4.916@test.com_Lab3_Q3,5,2,0,2,0,2,0.030680878,0.024524396,0.94479465,0.034065936,0.007344676,0.9585894
mass.force.4.550@test.com_Lab3_Q3,5,2,0,2,0,2,0.017031875,0.013051346,0.9699168,0.076013766,0.015485773,0.90850043
mass.force.4.385@test.com_Lab3_Q3,5,2,0,2,0,2,0.023078386,0.017872438,0.9590491,0.05239539,0.009511625,0.938093
speed.energy.3.766@test.com_Lab3_Q3,5,2,0,2,0,2,0.017658316,0.013570381,0.9687713,0.070935614,0.021012165,0.9080522
speed.energy.3.946@test.com_Lab3_Q3,5,2,0,1,2,2,0.02803805,0.02310545,0.94885653,0.16241089,0.50547016,0.33211893
speed.energy.3.952@test.com_Lab3_Q3,5,2,0,2,0,2,0.022477133,0.017629119,0.9598937,0.046528723,0.04358484,0.9098864
speed.energy.3.907@test.com_Lab3_Q3,5,2,0,2,1,2,0.01843458,0.014022765,0.9675426,0.034284834,0.03603042,0.92968476
speed.energy.3.925@test.com_Lab3_Q3,5,2,0,2,0,2,0.014359929,0.010680774,0.97495925,0.05809541,0.027015645,0.914889
speed.energy.3.655@test.com_Lab3_Q3,5,2,0,2,1,2,0.012148351,0.008930696,0.978921,0.017680705,0.02050001,0.9618193
speed.energy.3.685@test.com_Lab3_Q3,5,2,0,2,0,2,0.0367475,0.030945856,0.93230665,0.15721643,0.010946612,0.83183694
speed.energy.3.931@test.com_Lab3_Q3,5,2,0,2,1,2,0.047253083,0.04127274,0.9114742,0.050037622,0.26330018,0.6866622
speed.energy.3.388@test.com_Lab3_Q3,5,2,0,0,1,0,0.06391104,0.060218398,0.8758705,0.7926073,0.18567394,0.021718806
speed.energy.3.715@test.com_Lab3_Q3,5,2,0,2,0,2,0.015135256,0.01140197,0.97346276,0.36188447,0.23837045,0.39974508
force.speed.2.937@test.com_Lab3_Q3,5,2,0,2,0,0,0.0239272,0.019912949,0.95615983,0.2590363,0.062071294,0.67889243
force.speed.2.910@test.com_Lab3_Q3,5,2,0,1,2,0,0.041663624,0.03647754,0.9218588,0.13592543,0.6174822,0.24659237
force.speed.2.991@test.com_Lab3_Q3,5,2,0,2,0,1,0.074810855,0.066641696,0.85854745,0.41830012,0.02913071,0.5525692
force.speed.2.913@test.com_Lab3_Q3,5,2,0,2,0,2,0.025471872,0.01989829,0.9546298,0.095928036,0.030847535,0.87322444
force.speed.2.721@test.com_Lab3_Q3,5,2,0,2,0,2,0.02041443,0.015656045,0.9639295,0.047895547,0.012003054,0.9401013
force.speed.2.394@test.com_Lab3_Q3,5,2,0,0,1,0,0.04050057,0.034140665,0.92535883,0.8756222,0.11593474,0.008443091
force.speed.2.460@test.com_Lab3_Q3,5,2,0,0,2,2,0.018598558,0.014344001,0.9670574,0.81131756,0.07220396,0.11647852
force.speed.2.652@test.com_Lab3_Q3,5,2,0,2,0,2,0.021572735,0.017014602,0.96141267,0.12886225,0.04771478,0.8234229
force.speed.2.772@test.com_Lab3_Q3,5,2,0,2,0,0,0.060410567,0.053601116,0.8859883,0.2323717,0.10059107,0.6670372
force.speed.3.604@test.com_Lab3_Q3,5,2,0,2,0,2,0.053799994,0.04500738,0.9011926,0.12668142,0.024591029,0.8487276
force.energy.3.121@test.com_Lab3_Q3,5,2,0,2,0,2,0.016531516,0.012684882,0.9707836,0.0938725,0.017009856,0.88911766
force.energy.3.244@test.com_Lab3_Q3,5,2,0,2,0,2,0.025584048,0.020272037,0.9541439,0.08590159,0.007507965,0.90659046
force.energy.3.466@test.com_Lab3_Q3,5,2,0,2,0,2,0.019772543,0.015092705,0.9651348,0.062948346,0.0455242,0.8915274
force.energy.3.316@test.com_Lab3_Q3,5,2,0,2,0,2,0.016677994,0.012602208,0.97071975,0.028432174,0.008953803,0.96261406
force.energy.3.304@test.com_Lab3_Q3,5,2,0,2,0,2,0.028266171,0.022966094,0.9487678,0.045709684,0.008489965,0.94580036
force.energy.3.718@test.com_Lab3_Q3,5,2,0,2,0,2,0.022057513,0.017469758,0.9604727,0.32324195,0.26208192,0.4146761
force.energy.4.493@test.com_Lab3_Q3,5,2,0,0,1,0,0.09613547,0.08864562,0.815219,0.4822255,0.46673638,0.05103812
pe.ke.1.931@test.com_Lab3_Q3,5,2,0,2,0,2,0.032936502,0.027388409,0.93967503,0.048750687,0.00961571,0.9416336
pe.ke.1.838@test.com_Lab3_Q3,5,2,0,2,0,2,0.035436593,0.02958874,0.93497473,0.062259536,0.03298244,0.90475804
pe.ke.1.529@test.com_Lab3_Q3,5,2,0,2,0,1,0.019335084,0.014955166,0.96570975,0.3952876,0.15057063,0.45414177
pe.ke.1.442@test.com_Lab3_Q3,5,2,0,2,1,0,0.022412887,0.01780089,0.9597862,0.052795667,0.40389284,0.54331154
pe.ke.1.853@test.com_Lab3_Q3,5,2,0,2,1,1,0.027063938,0.02183723,0.95109886,0.08021331,0.11985735,0.7999294
pe.ke.1.358@test.com_Lab3_Q3,5,2,0,2,0,2,0.01577466,0.011729458,0.97249585,0.014625041,0.006867935,0.97850704
pe.ke.1.733@test.com_Lab3_Q3,5,2,0,0,1,0,0.06351573,0.057114862,0.8793694,0.38412467,0.36913535,0.24673997
pe.ke.1.517@test.com_Lab3_Q3,5,2,0,2,0,2,0.01842933,0.013959941,0.9676107,0.048270352,0.020721719,0.931008
pe.ke.1.283@test.com_Lab3_Q3,5,2,0,2,0,1,0.020285584,0.015613087,0.9641013,0.09580962,0.07745523,0.82673514
speed.mass.1.361@test.com_Lab3_Q3,5,2,0,2,0,2,0.02145127,0.017046591,0.96150213,0.054431926,0.016261175,0.9293069
speed.mass.2.973@test.com_Lab3_Q3,5,2,0,2,0,2,0.012815933,0.009448651,0.9777354,0.01439503,0.010348486,0.97525644
speed.mass.2.937@test.com_Lab3_Q3,5,2,0,1,2,1,0.018931435,0.01474691,0.9663216,0.16385263,0.6458639,0.19028349
speed.mass.2.925@test.com_Lab3_Q3,5,2,0,0,1,0,0.04347853,0.038346414,0.91817504,0.5063228,0.4754694,0.018207762
speed.mass.2.433@test.com_Lab3_Q3,5,2,0,2,1,0,0.01982452,0.015406836,0.9647686,0.058625314,0.23642246,0.70495224
speed.mass.2.874@test.com_Lab3_Q3,5,2,0,2,1,1,0.018213943,0.014043392,0.9677426,0.054190382,0.060172204,0.8856374
speed.mass.2.127@test.com_Lab3_Q3,5,2,0,2,1,2,0.028049642,0.023209011,0.9487414,0.15503848,0.3126199,0.53234166
speed.mass.2.571@test.com_Lab3_Q3,5,2,0,2,0,2,0.023951605,0.01940458,0.9566438,0.27000654,0.029053457,0.70094
speed.mass.2.574@test.com_Lab3_Q3,5,2,0,2,1,2,0.013706493,0.01014031,0.97615325,0.014903043,0.019099625,0.96599734
speed.mass.2.859@test.com_Lab3_Q3,5,2,0,2,0,2,0.024075791,0.019532591,0.9563916,0.2411092,0.031036437,0.72785443
mass.force.3.202@test.com_Lab3_Q4,6,2,0,0,1,2,0.035212677,0.029780624,0.9350067,0.50605285,0.36265135,0.13129582
mass.force.3.823@test.com_Lab3_Q4,6,2,0,2,0,2,0.038447488,0.032634933,0.9289176,0.03023341,0.007955826,0.9618108
mass.force.4.580@test.com_Lab3_Q4,6,2,0,2,1,2,0.028952539,0.024094202,0.94695324,0.06944884,0.1316343,0.7989169
mass.force.4.916@test.com_Lab3_Q4,6,2,0,2,1,2,0.044534013,0.037892364,0.9175736,0.008731118,0.049670987,0.9415979
mass.force.4.550@test.com_Lab3_Q4,6,2,0,2,1,2,0.036289454,0.030469723,0.93324083,0.021552313,0.052340925,0.9261067
mass.force.4.385@test.com_Lab3_Q4,6,2,0,2,0,2,0.03705075,0.031630293,0.931319,0.055338822,0.021002457,0.9236588
speed.energy.3.766@test.com_Lab3_Q4,6,2,0,1,2,0,0.05898035,0.05629165,0.884728,0.06428716,0.5112154,0.4244974
speed.energy.3.946@test.com_Lab3_Q4,6,2,0,1,2,2,0.041956767,0.03574191,0.9223013,0.018177142,0.6284293,0.35339355
speed.energy.3.952@test.com_Lab3_Q4,6,2,0,2,1,2,0.043739185,0.036976166,0.9192847,0.029081995,0.062327802,0.9085902
speed.energy.3.907@test.com_Lab3_Q4,6,2,0,2,0,2,0.0201557,0.016025381,0.96381897,0.017612863,0.014359758,0.9680274
speed.energy.3.925@test.com_Lab3_Q4,6,2,0,2,1,0,0.15386906,0.14991453,0.69621634,0.07553343,0.16439639,0.7600702
speed.energy.3.655@test.com_Lab3_Q4,6,2,0,2,1,2,0.018472988,0.014055968,0.96747106,0.01910325,0.055667397,0.9252294
speed.energy.3.685@test.com_Lab3_Q4,6,2,0,2,0,2,0.04466966,0.03888947,0.9164409,0.12941173,0.009895968,0.86069226
speed.energy.3.931@test.com_Lab3_Q4,6,2,0,2,1,2,0.02104123,0.01627568,0.96268314,0.016702097,0.025881434,0.9574164
speed.energy.3.388@test.com_Lab3_Q4,6,2,1,0,1,0,0.15403676,0.18006237,0.6659009,0.7926073,0.18567394,0.021718806
speed.energy.3.715@test.com_Lab3_Q4,6,2,0,0,1,2,0.03554382,0.029504564,0.93495154,0.4887642,0.25583848,0.25539735
force.speed.2.937@test.com_Lab3_Q4,6,2,0,1,2,2,0.03431884,0.02870024,0.9369809,0.092920035,0.5014088,0.40567115
force.speed.2.910@test.com_Lab3_Q4,6,2,0,2,0,2,0.032099452,0.026417267,0.9414832,0.14647157,0.061360124,0.79216826
force.speed.2.991@test.com_Lab3_Q4,6,2,0,2,0,2,0.041258745,0.034701955,0.9240393,0.08673518,0.057815716,0.85544914
force.speed.2.913@test.com_Lab3_Q4,6,2,0,2,0,2,0.028867178,0.023578305,0.94755447,0.04240952,0.03633778,0.92125267
force.speed.2.721@test.com_Lab3_Q4,6,2,0,2,1,0,0.049338855,0.041130655,0.9095305,0.10606271,0.44303572,0.45090163
force.speed.2.460@test.com_Lab3_Q4,6,2,0,2,1,2,0.041129943,0.034748457,0.9241217,0.25336483,0.25535426,0.49128085
force.speed.2.652@test.com_Lab3_Q4,6,2,0,2,1,2,0.06628627,0.061155997,0.87255776,0.046869703,0.13167572,0.8214546
force.speed.3.604@test.com_Lab3_Q4,6,2,0,2,0,2,0.05675669,0.049429957,0.8938133,0.2387911,0.11438088,0.64682806
force.energy.3.121@test.com_Lab3_Q4,6,2,0,2,1,2,0.031666707,0.026397211,0.94193614,0.029677248,0.06347982,0.9068429
force.energy.3.244@test.com_Lab3_Q4,6,2,0,2,0,2,0.033645425,0.028054904,0.93829966,0.056691486,0.020418812,0.9228897
force.energy.3.466@test.com_Lab3_Q4,6,2,0,2,0,2,0.03929241,0.032713104,0.9279945,0.08468723,0.047485508,0.86782724
force.energy.3.316@test.com_Lab3_Q4,6,2,0,2,1,2,0.039464377,0.032830656,0.927705,0.013520787,0.01813406,0.9683452
force.energy.3.304@test.com_Lab3_Q4,6,2,0,2,0,2,0.044389766,0.03788494,0.9177253,0.045709684,0.008489965,0.94580036
force.energy.3.718@test.com_Lab3_Q4,6,2,0,0,1,2,0.04685903,0.041012645,0.9121283,0.40756497,0.3068343,0.28560075
force.energy.4.493@test.com_Lab3_Q4,6,2,0,1,0,0,0.07977385,0.07525157,0.8449745,0.21310319,0.7710768,0.015820026
pe.ke.1.931@test.com_Lab3_Q4,6,2,0,2,0,2,0.03312743,0.027266696,0.9396059,0.023754792,0.022095632,0.95414954
pe.ke.1.838@test.com_Lab3_Q4,6,2,0,2,1,2,0.016793892,0.012958489,0.9702477,0.06144761,0.0616935,0.8768589
pe.ke.1.529@test.com_Lab3_Q4,6,2,0,2,1,1,0.037201714,0.031211162,0.93158704,0.037381344,0.039770853,0.9228478
pe.ke.1.442@test.com_Lab3_Q4,6,2,0,2,0,2,0.052335758,0.04461064,0.90305364,0.03811017,0.010718858,0.951171
pe.ke.1.853@test.com_Lab3_Q4,6,2,0,2,1,1,0.0932877,0.09134051,0.81537175,0.08847377,0.14608546,0.76544076
pe.ke.1.358@test.com_Lab3_Q4,6,2,0,2,1,2,0.024987953,0.019681007,0.955331,0.0150319,0.028482677,0.95648545
pe.ke.1.733@test.com_Lab3_Q4,6,2,1,2,0,0,0.1411695,0.170462,0.68836844,0.11422589,0.096494384,0.78927976
pe.ke.1.517@test.com_Lab3_Q4,6,2,0,2,1,2,0.03598024,0.029331975,0.9346878,0.030596063,0.040256098,0.92914784
pe.ke.1.283@test.com_Lab3_Q4,6,2,0,2,0,2,0.058021437,0.050916675,0.8910619,0.032410048,0.018453026,0.9491369
speed.mass.1.361@test.com_Lab3_Q4,6,2,0,2,1,1,0.046675034,0.0405354,0.9127895,0.06631983,0.09129292,0.8423872
speed.mass.2.973@test.com_Lab3_Q4,6,2,0,2,0,2,0.02839541,0.022779347,0.9488253,0.023498962,0.010503434,0.9659976
speed.mass.2.937@test.com_Lab3_Q4,6,2,0,1,2,1,0.038117476,0.03196087,0.9299216,0.16385263,0.6458639,0.19028349
speed.mass.2.925@test.com_Lab3_Q4,6,2,0,2,1,2,0.037452627,0.031709224,0.9308381,0.09983976,0.39052176,0.5096385
speed.mass.2.433@test.com_Lab3_Q4,6,2,0,2,1,0,0.06752659,0.06140148,0.871072,0.08827676,0.3177131,0.5940102
speed.mass.2.874@test.com_Lab3_Q4,6,2,0,2,1,2,0.013836595,0.010270509,0.97589284,0.013033923,0.11246625,0.8744998
speed.mass.2.127@test.com_Lab3_Q4,6,2,1,1,0,0,0.12575775,0.13192704,0.74231523,0.12650232,0.7840681,0.08942958
speed.mass.2.571@test.com_Lab3_Q4,6,2,0,1,2,2,0.031157488,0.025780173,0.9430623,0.1829801,0.5461106,0.2709093
speed.mass.2.574@test.com_Lab3_Q4,6,2,1,2,0,2,0.12780988,0.13015479,0.7420353,0.093294494,0.043458022,0.86324745
speed.mass.2.859@test.com_Lab3_Q4,6,2,0,2,1,2,0.035744097,0.029930022,0.93432593,0.052589446,0.3041596,0.64325094
mass.force.5.322@test.com_Lab4_Q2,7,2,0,2,0,2,0.038589,0.03232929,0.9290817,0.023205416,0.017870247,0.95892435
mass.force.5.592@test.com_Lab4_Q2,7,2,0,2,0,2,0.018884623,0.014808469,0.9663069,0.03366856,0.005059797,0.96127164
mass.force.5.982@test.com_Lab4_Q2,7,2,0,2,0,2,0.031267285,0.025255315,0.94347745,0.042015765,0.006267807,0.9517165
mass.force.5.610@test.com_Lab4_Q2,7,2,0,1,2,1,0.09270211,0.09080379,0.8164941,0.13903724,0.60128057,0.25968224
mass.force.5.334@test.com_Lab4_Q2,7,2,0,2,1,2,0.024966192,0.019796424,0.9552374,0.024004089,0.054011554,0.9219843
mass.force.5.499@test.com_Lab4_Q2,7,2,0,2,0,1,0.043118235,0.036536276,0.92034554,0.07762395,0.035858378,0.8865177
force.speed.1.523@test.com_Lab4_Q2,7,0,1,0,1,0,0.8240359,0.12909603,0.046868008,0.84647673,0.1449209,0.008602448
force.speed.1.436@test.com_Lab4_Q2,7,0,1,2,1,2,0.5897472,0.23539513,0.17485772,0.18238026,0.22125778,0.59636194
force.speed.1.256@test.com_Lab4_Q2,7,2,0,2,1,2,0.086618125,0.08152131,0.83186054,0.0793263,0.17643191,0.7442418
force.speed.1.808@test.com_Lab4_Q2,7,0,1,0,1,0,0.97959304,0.014732889,0.005674112,0.9312465,0.044848833,0.023904746
force.speed.1.511@test.com_Lab4_Q2,7,2,0,2,0,2,0.01666312,0.012557027,0.9707799,0.022511194,0.009806653,0.9676821
force.speed.1.709@test.com_Lab4_Q2,7,2,0,2,0,2,0.032318227,0.02579944,0.9418823,0.05341008,0.010861248,0.93572867
force.speed.1.925@test.com_Lab4_Q2,7,2,0,2,1,2,0.033656616,0.027501376,0.93884206,0.041035548,0.38306203,0.5759024
force.speed.1.784@test.com_Lab4_Q2,7,2,0,2,0,0,0.11750182,0.11489393,0.76760423,0.18261176,0.09812975,0.7192585
force.speed.1.343@test.com_Lab4_Q2,7,2,0,0,1,1,0.08711879,0.07899011,0.83389115,0.39157647,0.34590366,0.26251987
force.speed.1.619@test.com_Lab4_Q2,7,2,0,2,1,1,0.06907027,0.059997726,0.870932,0.0786967,0.44306207,0.47824115
force.energy.2.730@test.com_Lab4_Q2,7,2,0,2,0,2,0.019672217,0.015169559,0.9651582,0.017516417,0.009677125,0.9728064
force.energy.2.634@test.com_Lab4_Q2,7,2,0,1,0,0,0.06502172,0.060271244,0.874707,0.4691965,0.49565858,0.035144858
force.energy.2.328@test.com_Lab4_Q2,7,2,0,2,0,2,0.071743235,0.062445063,0.8658117,0.101746015,0.04162303,0.8566309
force.energy.2.853@test.com_Lab4_Q2,7,2,0,1,0,2,0.038554307,0.032126904,0.92931885,0.12718713,0.82599837,0.046814494
force.energy.2.994@test.com_Lab4_Q2,7,2,0,2,1,2,0.031461142,0.025198292,0.9433406,0.017575603,0.025695989,0.9567284
force.energy.2.223@test.com_Lab4_Q2,7,2,0,2,1,2,0.017375115,0.013150505,0.9694744,0.013196464,0.036399767,0.9504038
force.energy.2.271@test.com_Lab4_Q2,7,2,0,2,1,2,0.047937863,0.04108202,0.9109801,0.036632806,0.05147102,0.9118962
force.energy.3.607@test.com_Lab4_Q2,7,2,0,2,1,2,0.031248942,0.025471807,0.94327927,0.015838215,0.088837296,0.8953244
force.energy.3.823@test.com_Lab4_Q2,7,2,0,2,1,2,0.12520458,0.12262674,0.7521687,0.04396067,0.43320075,0.52283853
force.energy.3.970@test.com_Lab4_Q2,7,2,0,2,0,2,0.02207204,0.017119661,0.96080834,0.04491539,0.014603592,0.940481
