a_id,q_id,predict_label_SFRN,next_high_class_SFRN,predict_label_BERT,next_high_class_BERT,truth_label,prob_incorrect_SFRN,prob_partial_correct_SFRN,prob_correct_SFRN,prob_incorrect_BERT,prob_partial_correct_BERT,prob_correct_BERT
force.speed.4.145@test.com_Lab2_Q4,4,2,0,2,0,2,0.04254642,0.038038757,0.91941476,0.041115344,0.034534868,0.9243497
force.speed.4.700@test.com_Lab2_Q4,4,2,1,1,2,1,0.07588918,0.08214636,0.8419644,0.22493099,0.5147815,0.26028758
force.speed.4.286@test.com_Lab2_Q4,4,2,1,1,0,0,0.18219665,0.21668787,0.6011155,0.2811376,0.5782295,0.14063293
force.energy.1.436@test.com_Lab2_Q4,4,2,1,1,0,1,0.116542466,0.14413244,0.7393251,0.37588662,0.5012069,0.12290652
force.energy.1.580@test.com_Lab2_Q4,4,2,1,2,1,1,0.07924443,0.08312078,0.83763474,0.025635123,0.13628405,0.8380809
force.energy.1.886@test.com_Lab2_Q4,4,2,1,0,1,1,0.16620366,0.34259936,0.49119705,0.5305729,0.43959248,0.02983465
force.energy.1.859@test.com_Lab2_Q4,4,1,2,2,1,2,0.2675744,0.37560233,0.3568233,0.16775054,0.29668683,0.5355627
force.energy.1.103@test.com_Lab2_Q4,4,2,1,1,0,1,0.07843916,0.08359218,0.8379687,0.22948931,0.7030604,0.06745029
force.energy.1.484@test.com_Lab2_Q4,4,1,2,0,1,1,0.19530557,0.44722614,0.35746825,0.5996386,0.3417713,0.058590103
force.energy.1.175@test.com_Lab2_Q4,4,2,1,0,1,1,0.11756568,0.1503329,0.73210144,0.59806174,0.35450956,0.047428645
force.energy.1.349@test.com_Lab2_Q4,4,2,1,1,0,1,0.20345575,0.38661635,0.4099279,0.24313892,0.7072209,0.0496402
force.energy.1.256@test.com_Lab2_Q4,4,2,1,2,1,2,0.09932298,0.13334997,0.7673271,0.029109554,0.052937474,0.917953
force.energy.1.652@test.com_Lab2_Q4,4,2,1,1,2,2,0.08393224,0.09783743,0.8182303,0.06809449,0.5300581,0.4018474
force.energy.2.181@test.com_Lab2_Q4,4,2,1,2,1,2,0.095791705,0.10334724,0.80086106,0.022411158,0.026149357,0.9514395
force.energy.2.721@test.com_Lab2_Q4,4,2,1,1,0,0,0.096296765,0.11625857,0.78744465,0.10399497,0.8640817,0.031923305
force.energy.2.340@test.com_Lab2_Q4,4,2,1,1,2,1,0.12066049,0.16142428,0.7179152,0.17614977,0.46416998,0.3596803
force.energy.2.985@test.com_Lab2_Q4,4,2,1,2,1,2,0.119036905,0.17810269,0.7028604,0.096627675,0.22393656,0.67943573
force.energy.2.160@test.com_Lab2_Q4,4,2,1,2,1,2,0.096627966,0.12119549,0.78217655,0.17155401,0.36757827,0.4608677
force.energy.2.109@test.com_Lab2_Q4,4,2,1,2,1,1,0.06495052,0.06517573,0.8698737,0.025329929,0.032550804,0.94211924
force.energy.2.271@test.com_Lab2_Q4,4,2,1,2,1,2,0.06948412,0.072968155,0.8575477,0.077522576,0.40324786,0.5192296
force.energy.3.607@test.com_Lab2_Q4,4,2,0,2,1,1,0.0411117,0.039249547,0.91963875,0.0346365,0.057512775,0.90785074
force.energy.3.823@test.com_Lab2_Q4,4,2,1,2,1,1,0.1306502,0.16297841,0.70637137,0.16362669,0.32636017,0.51001316
force.energy.3.550@test.com_Lab2_Q4,4,2,1,1,2,1,0.12522715,0.20124516,0.67352766,0.14574014,0.65964544,0.1946145
force.energy.3.247@test.com_Lab2_Q4,4,2,1,1,2,2,0.10830137,0.12097933,0.77071935,0.060483526,0.49111146,0.44840494
force.energy.3.475@test.com_Lab2_Q4,4,2,1,2,1,2,0.074360885,0.0759364,0.8497028,0.04087386,0.18474524,0.77438086
force.energy.3.172@test.com_Lab2_Q4,4,2,1,1,0,1,0.08696324,0.09799537,0.81504136,0.20311901,0.78358424,0.013296708
pe.ke.2.613@test.com_Lab2_Q4,4,2,0,2,1,1,0.038295913,0.03545668,0.9262474,0.05649084,0.29640275,0.6471064
pe.ke.2.187@test.com_Lab2_Q4,4,2,1,2,1,2,0.08523532,0.10041117,0.81435347,0.015885051,0.05928717,0.9248278
pe.ke.2.877@test.com_Lab2_Q4,4,2,0,2,1,2,0.025636595,0.02211041,0.952253,0.026080955,0.052895237,0.9210238
pe.ke.2.706@test.com_Lab2_Q4,4,2,1,2,1,2,0.05826244,0.0595012,0.8822364,0.012802674,0.084367186,0.9028301
pe.ke.2.547@test.com_Lab2_Q4,4,2,1,2,1,1,0.12534194,0.15291722,0.72174084,0.04361659,0.13033026,0.8260532
pe.ke.3.652@test.com_Lab2_Q4,4,2,0,2,1,1,0.049673155,0.04820413,0.9021227,0.020435346,0.023592068,0.9559726
pe.ke.3.697@test.com_Lab2_Q4,4,2,1,2,1,1,0.07998916,0.082224004,0.83778685,0.11814405,0.13300069,0.7488553
pe.ke.3.223@test.com_Lab2_Q4,4,2,1,2,0,2,0.06853763,0.070260085,0.8612023,0.051562577,0.021837538,0.9265999
pe.ke.3.628@test.com_Lab2_Q4,4,2,0,2,0,0,0.025667507,0.021725992,0.9526065,0.09726842,0.016952151,0.8857795
pe.ke.3.145@test.com_Lab2_Q4,4,2,1,1,2,2,0.061099768,0.0642881,0.87461215,0.023361351,0.6062618,0.37037683
speed.mass.2.616@test.com_Lab2_Q4,4,2,1,1,0,1,0.09271621,0.10792587,0.79935795,0.12799898,0.8468579,0.025143113
speed.mass.3.754@test.com_Lab2_Q4,4,2,1,2,1,2,0.065816976,0.065864764,0.86831826,0.018991737,0.09844485,0.8825634
speed.mass.3.586@test.com_Lab2_Q4,4,2,1,1,0,1,0.14605604,0.19098473,0.6629593,0.07820479,0.8714048,0.050390434
speed.mass.3.847@test.com_Lab2_Q4,4,1,2,1,0,0,0.18207526,0.41401622,0.40390852,0.19638133,0.6387759,0.1648428
speed.mass.3.715@test.com_Lab2_Q4,4,2,1,2,1,2,0.043627776,0.045209255,0.911163,0.012015253,0.014359263,0.9736255
force.energy.2.109@test.com_Lab3_Q3,5,2,0,2,0,2,0.015044501,0.011154761,0.9738008,0.024761716,0.007996997,0.9672413
force.energy.3.970@test.com_Lab3_Q3,5,2,0,2,0,1,0.046873778,0.04199863,0.9111276,0.140666,0.0384446,0.8208894
force.energy.3.310@test.com_Lab3_Q3,5,2,0,2,0,2,0.02439463,0.01921953,0.9563858,0.062801264,0.018314298,0.9188844
force.energy.3.376@test.com_Lab3_Q3,5,2,0,2,0,1,0.02172991,0.017170163,0.9610999,0.036919948,0.009370761,0.95370936
force.energy.3.739@test.com_Lab3_Q3,5,2,0,2,0,2,0.031597327,0.02647768,0.941925,0.1964396,0.033245344,0.7703151
force.energy.3.430@test.com_Lab3_Q3,5,2,0,2,0,2,0.028595261,0.023167852,0.9482369,0.1232856,0.013858947,0.86285543
force.energy.4.658@test.com_Lab3_Q3,5,2,0,2,0,2,0.014089557,0.010499995,0.97541046,0.07916109,0.027588831,0.8932501
force.energy.4.133@test.com_Lab3_Q3,5,2,0,0,1,1,0.0322209,0.026363147,0.9414159,0.39041427,0.3070375,0.30254823
force.energy.4.637@test.com_Lab3_Q3,5,2,0,2,0,2,0.014089557,0.010499995,0.97541046,0.07916109,0.027588831,0.8932501
force.energy.4.664@test.com_Lab3_Q3,5,2,0,2,1,2,0.014529704,0.010901009,0.97456926,0.014242584,0.058868673,0.9268887
force.energy.4.496@test.com_Lab3_Q3,5,2,0,2,0,2,0.018758435,0.014534265,0.9667072,0.050666884,0.038187277,0.9111458
pe.ke.1.229@test.com_Lab3_Q3,5,2,0,2,0,2,0.016459642,0.012480645,0.9710597,0.19924645,0.02283056,0.777923
pe.ke.1.742@test.com_Lab3_Q3,5,2,0,0,1,2,0.024030156,0.019215398,0.9567545,0.7438899,0.13128759,0.124822475
pe.ke.1.643@test.com_Lab3_Q3,5,2,0,2,0,0,0.069235265,0.065800354,0.86496437,0.054389253,0.023673255,0.9219375
pe.ke.1.139@test.com_Lab3_Q3,5,2,0,2,0,2,0.021471033,0.017084906,0.9614441,0.062229637,0.009536638,0.92823374
pe.ke.1.148@test.com_Lab3_Q3,5,2,0,2,0,2,0.017189732,0.013171073,0.96963924,0.031005204,0.017491395,0.9515034
pe.ke.2.823@test.com_Lab3_Q3,5,2,0,2,0,2,0.014141134,0.010464282,0.9753946,0.018444326,0.004717623,0.9768381
pe.ke.2.415@test.com_Lab3_Q3,5,2,0,2,0,2,0.047395047,0.041508142,0.9110968,0.2900123,0.12505753,0.5849302
pe.ke.2.613@test.com_Lab3_Q3,5,2,0,2,0,2,0.019136231,0.014941195,0.9659226,0.030605052,0.003570179,0.9658247
pe.ke.2.187@test.com_Lab3_Q3,5,2,0,2,0,2,0.016644252,0.012627772,0.970728,0.011915755,0.008877258,0.97920704
pe.ke.2.592@test.com_Lab3_Q3,5,2,0,2,0,2,0.024077998,0.018969847,0.95695215,0.08023993,0.008376037,0.911384
pe.ke.2.877@test.com_Lab3_Q3,5,2,0,2,0,2,0.013711068,0.010085438,0.97620344,0.05145361,0.005434812,0.9431116
pe.ke.2.706@test.com_Lab3_Q3,5,2,0,2,0,2,0.014983284,0.01111882,0.9738979,0.04241025,0.008281129,0.9493086
pe.ke.2.547@test.com_Lab3_Q3,5,2,0,2,0,2,0.02015097,0.015575458,0.9642735,0.026411287,0.016220909,0.95736784
pe.ke.2.355@test.com_Lab3_Q3,5,2,0,2,1,1,0.029926784,0.024474883,0.9455983,0.016632006,0.06853735,0.9148306
pe.ke.2.553@test.com_Lab3_Q3,5,2,0,2,0,2,0.018537723,0.014299021,0.9671632,0.057794962,0.008811548,0.9333935
pe.ke.2.916@test.com_Lab3_Q3,5,2,0,2,1,2,0.011957327,0.008668855,0.9793738,0.014353931,0.030653697,0.95499235
pe.ke.3.652@test.com_Lab3_Q3,5,2,0,2,0,2,0.013167712,0.00971828,0.977114,0.09407132,0.08354545,0.8223832
pe.ke.3.697@test.com_Lab3_Q3,5,2,0,2,0,2,0.013047487,0.009635015,0.97731745,0.033126507,0.004369802,0.9625036
pe.ke.3.223@test.com_Lab3_Q3,5,2,0,2,1,2,0.013899885,0.010332646,0.9757675,0.029113077,0.07680948,0.8940774
pe.ke.3.628@test.com_Lab3_Q3,5,2,0,2,0,2,0.01826013,0.013939356,0.9678005,0.0849741,0.01353062,0.9014952
pe.ke.4.622@test.com_Lab3_Q3,5,2,0,2,0,2,0.02239226,0.017536063,0.9600717,0.12589395,0.025027737,0.8490783
speed.mass.1.805@test.com_Lab3_Q3,5,2,0,2,1,2,0.014809809,0.011243641,0.9739465,0.008724255,0.01373016,0.97754556
speed.mass.1.886@test.com_Lab3_Q3,5,2,1,0,2,1,0.106335044,0.107049674,0.7866153,0.696106,0.040246673,0.2636473
speed.mass.2.616@test.com_Lab3_Q3,5,2,1,0,1,0,0.13402422,0.13637817,0.7295976,0.6693026,0.24577959,0.08491786
speed.mass.3.160@test.com_Lab3_Q3,5,2,0,2,0,2,0.02670459,0.021611786,0.95168364,0.0707795,0.006716863,0.92250365
speed.mass.3.232@test.com_Lab3_Q3,5,2,0,2,0,2,0.021201614,0.016510293,0.9622881,0.04488684,0.018509572,0.9366036
speed.mass.3.586@test.com_Lab3_Q3,5,2,0,2,1,2,0.013049872,0.009710882,0.97723925,0.017694045,0.021106672,0.9611993
speed.mass.3.847@test.com_Lab3_Q3,5,2,0,2,0,2,0.022966022,0.017840812,0.9591932,0.12726368,0.033206124,0.83953017
speed.mass.3.715@test.com_Lab3_Q3,5,2,0,2,1,2,0.015982622,0.012123882,0.9718935,0.023583738,0.047314856,0.92910147
force.energy.2.109@test.com_Lab3_Q4,6,2,0,2,0,0,0.067158036,0.061554458,0.8712875,0.02448333,0.013021514,0.96249515
force.energy.3.970@test.com_Lab3_Q4,6,2,0,2,0,0,0.09248535,0.08899893,0.8185157,0.13641289,0.134041,0.7295461
force.energy.3.310@test.com_Lab3_Q4,6,2,0,2,0,2,0.03643515,0.03050988,0.9330549,0.08930005,0.06357154,0.84712845
force.energy.3.376@test.com_Lab3_Q4,6,2,0,2,1,2,0.0337717,0.028227951,0.9380003,0.110488616,0.29783976,0.59167165
force.energy.3.739@test.com_Lab3_Q4,6,2,0,2,0,1,0.10975564,0.10877817,0.7814662,0.26824686,0.102488406,0.6292647
force.energy.3.430@test.com_Lab3_Q4,6,2,0,2,0,2,0.057249267,0.05090314,0.8918476,0.062773675,0.0246414,0.9125849
force.energy.4.658@test.com_Lab3_Q4,6,2,0,2,1,2,0.026737014,0.021538856,0.9517242,0.051611558,0.11762478,0.8307637
force.energy.4.133@test.com_Lab3_Q4,6,2,0,1,0,1,0.06115966,0.053242672,0.8855977,0.3026532,0.40708894,0.29025787
force.energy.4.637@test.com_Lab3_Q4,6,2,0,2,1,2,0.026737014,0.021538856,0.9517242,0.051611558,0.11762478,0.8307637
force.energy.4.664@test.com_Lab3_Q4,6,2,0,2,0,2,0.027196292,0.021974253,0.95082945,0.059971057,0.012898255,0.9271307
force.energy.4.496@test.com_Lab3_Q4,6,2,0,2,1,0,0.047723055,0.041414466,0.91086245,0.17175093,0.2146138,0.61363524
pe.ke.1.229@test.com_Lab3_Q4,6,2,0,2,0,2,0.054870028,0.048026044,0.8971039,0.1583467,0.017145328,0.824508
pe.ke.1.742@test.com_Lab3_Q4,6,2,0,2,1,2,0.06289699,0.053990044,0.88311297,0.16439387,0.1667147,0.66889143
pe.ke.1.643@test.com_Lab3_Q4,6,2,0,1,2,2,0.04858436,0.041156404,0.91025925,0.15971665,0.64639235,0.19389102
pe.ke.1.139@test.com_Lab3_Q4,6,2,0,2,1,2,0.021204997,0.016877802,0.9619172,0.044204216,0.04576413,0.9100316
pe.ke.1.148@test.com_Lab3_Q4,6,2,0,2,1,2,0.031499904,0.025995186,0.94250494,0.042114217,0.04627583,0.9116099
pe.ke.2.823@test.com_Lab3_Q4,6,2,0,2,0,2,0.013199103,0.009711701,0.9770892,0.026752574,0.009353471,0.96389395
pe.ke.2.415@test.com_Lab3_Q4,6,2,0,2,1,2,0.023264444,0.018569633,0.958166,0.046974473,0.21697606,0.7360495
pe.ke.2.613@test.com_Lab3_Q4,6,2,0,2,0,2,0.034994688,0.029550625,0.9354547,0.066039346,0.01049425,0.9234664
pe.ke.2.187@test.com_Lab3_Q4,6,2,0,2,0,2,0.020738369,0.016158637,0.963103,0.013564751,0.011015398,0.9754199
pe.ke.2.592@test.com_Lab3_Q4,6,2,0,2,0,1,0.032567862,0.026996955,0.94043523,0.06630381,0.009727589,0.92396855
pe.ke.2.877@test.com_Lab3_Q4,6,2,0,2,0,2,0.030067435,0.024023084,0.94590944,0.032576006,0.007327652,0.9600964
pe.ke.2.706@test.com_Lab3_Q4,6,2,0,2,0,2,0.05090671,0.043625157,0.9054681,0.08057632,0.03888103,0.8805426
pe.ke.2.547@test.com_Lab3_Q4,6,2,0,2,0,2,0.03393551,0.02867413,0.9373904,0.0767095,0.052836645,0.87045383
pe.ke.2.355@test.com_Lab3_Q4,6,2,0,2,0,1,0.050718654,0.045166526,0.90411484,0.13569692,0.05221882,0.81208426
pe.ke.2.553@test.com_Lab3_Q4,6,2,0,2,0,2,0.035312332,0.029225782,0.93546194,0.045730915,0.007998486,0.9462705
pe.ke.2.916@test.com_Lab3_Q4,6,2,0,2,1,2,0.02553828,0.020199686,0.954262,0.011270173,0.046702474,0.9420274
pe.ke.3.652@test.com_Lab3_Q4,6,2,0,2,1,2,0.030556891,0.02468536,0.94475776,0.060259003,0.1389662,0.8007748
pe.ke.3.697@test.com_Lab3_Q4,6,2,0,2,0,2,0.026482167,0.021187814,0.95233005,0.03299791,0.007009278,0.95999277
pe.ke.3.223@test.com_Lab3_Q4,6,2,0,2,1,2,0.02508757,0.020023389,0.95488906,0.021203935,0.059203904,0.91959214
pe.ke.3.628@test.com_Lab3_Q4,6,2,0,2,0,2,0.04680313,0.040628135,0.9125687,0.062868744,0.02092838,0.9162029
pe.ke.4.622@test.com_Lab3_Q4,6,2,0,2,0,2,0.03195687,0.026464997,0.94157815,0.04813735,0.046360366,0.9055023
speed.mass.1.805@test.com_Lab3_Q4,6,2,0,2,1,2,0.055149928,0.053684577,0.89116555,0.053056967,0.39755777,0.5493853
speed.mass.1.886@test.com_Lab3_Q4,6,2,0,1,2,0,0.04975868,0.04461745,0.90562385,0.048802882,0.5943458,0.3568513
speed.mass.2.616@test.com_Lab3_Q4,6,2,0,0,1,0,0.10940085,0.105617106,0.78498197,0.9173161,0.057550803,0.025133032
speed.mass.3.160@test.com_Lab3_Q4,6,2,0,1,2,2,0.045369048,0.0397846,0.91484636,0.10660832,0.5631094,0.33028224
speed.mass.3.232@test.com_Lab3_Q4,6,2,0,2,0,2,0.030439952,0.024809347,0.9447507,0.0642117,0.036820304,0.898968
speed.mass.3.586@test.com_Lab3_Q4,6,2,0,2,1,2,0.02348887,0.018985698,0.9575254,0.026679404,0.07479794,0.8985226
speed.mass.3.847@test.com_Lab3_Q4,6,2,0,2,0,2,0.05155277,0.04411352,0.90433365,0.07955242,0.04501344,0.87543416
speed.mass.3.715@test.com_Lab3_Q4,6,2,0,1,2,2,0.03396749,0.028251266,0.9377813,0.17901923,0.63508326,0.1858975
force.speed.3.220@test.com_Lab4_Q2,7,2,0,2,1,2,0.020363184,0.015911585,0.96372515,0.025453793,0.034619592,0.9399266
force.speed.3.277@test.com_Lab4_Q2,7,2,0,2,0,2,0.027226578,0.02210891,0.95066446,0.01661712,0.014095311,0.9692876
force.speed.3.388@test.com_Lab4_Q2,7,2,0,2,0,2,0.01681894,0.012843578,0.97033745,0.014211273,0.008134957,0.9776538
force.speed.3.892@test.com_Lab4_Q2,7,2,0,2,1,2,0.037885,0.031576894,0.9305382,0.014596747,0.017655399,0.96774787
force.speed.3.790@test.com_Lab4_Q2,7,2,1,1,0,0,0.11465278,0.11685881,0.7684884,0.3967816,0.497828,0.10539046
force.speed.3.853@test.com_Lab4_Q2,7,2,0,2,1,2,0.021704251,0.01698082,0.9613149,0.006537833,0.01215711,0.98130506
force.speed.3.835@test.com_Lab4_Q2,7,2,1,0,1,0,0.20045482,0.20543417,0.594111,0.8329864,0.1324895,0.03452412
force.speed.3.601@test.com_Lab4_Q2,7,2,0,2,0,2,0.025442166,0.020177994,0.9543798,0.062408052,0.010469644,0.9271223
force.speed.3.979@test.com_Lab4_Q2,7,2,1,2,1,0,0.14560619,0.1567504,0.6976434,0.15837544,0.30186823,0.5397563
force.speed.4.781@test.com_Lab4_Q2,7,2,1,1,2,0,0.14039044,0.14400424,0.7156053,0.075632006,0.5162689,0.4080991
force.speed.4.862@test.com_Lab4_Q2,7,2,1,0,1,1,0.14651217,0.18825383,0.665234,0.59618753,0.36043444,0.043378048
force.speed.4.127@test.com_Lab4_Q2,7,2,0,2,1,0,0.08057455,0.07525007,0.8441754,0.100016594,0.40996876,0.49001467
force.speed.4.868@test.com_Lab4_Q2,7,2,0,2,0,2,0.04437757,0.03710218,0.9185202,0.030257996,0.015410541,0.95433146
force.speed.4.448@test.com_Lab4_Q2,7,2,1,1,2,2,0.13603604,0.13834308,0.72562087,0.08788793,0.7472483,0.16486377
force.energy.2.982@test.com_Lab4_Q2,7,2,0,1,0,0,0.07629032,0.07068006,0.8530296,0.26825115,0.59358394,0.13816492
force.energy.2.826@test.com_Lab4_Q2,7,2,0,2,1,2,0.0486936,0.04172694,0.9095794,0.034307886,0.049373962,0.9163182
force.energy.2.259@test.com_Lab4_Q2,7,2,0,2,1,2,0.029562809,0.024791423,0.94564575,0.035133127,0.13237505,0.8324918
force.energy.2.181@test.com_Lab4_Q2,7,2,0,2,1,2,0.044549372,0.03893227,0.91651833,0.024682444,0.08258108,0.89273643
force.energy.2.520@test.com_Lab4_Q2,7,0,1,0,1,1,0.78586227,0.13882536,0.07531241,0.8635176,0.094306655,0.04217579
force.energy.3.976@test.com_Lab4_Q2,7,2,0,2,1,1,0.06423604,0.056371093,0.8793929,0.066310525,0.387466,0.54622346
force.energy.3.205@test.com_Lab4_Q2,7,2,0,2,1,2,0.036602978,0.030588826,0.9328082,0.014868253,0.10417781,0.8809539
force.energy.3.550@test.com_Lab4_Q2,7,2,0,2,0,2,0.032685157,0.026649935,0.94066495,0.021309054,0.01701749,0.96167344
force.energy.3.247@test.com_Lab4_Q2,7,2,0,2,0,1,0.03644387,0.030392027,0.9331641,0.077170864,0.029667443,0.8931617
force.energy.3.475@test.com_Lab4_Q2,7,2,0,2,0,1,0.07890847,0.073599346,0.84749216,0.08478327,0.050779898,0.8644368
force.energy.4.538@test.com_Lab4_Q2,7,2,0,2,1,2,0.07985163,0.075159356,0.844989,0.05780055,0.1347865,0.807413
force.energy.4.136@test.com_Lab4_Q2,7,2,0,2,1,2,0.020751515,0.016111495,0.963137,0.013195526,0.061005253,0.92579925
force.energy.4.658@test.com_Lab4_Q2,7,2,0,2,1,2,0.020751515,0.016111495,0.963137,0.013195526,0.061005253,0.92579925
force.energy.4.133@test.com_Lab4_Q2,7,2,0,2,1,2,0.061261505,0.054707363,0.8840312,0.044030216,0.10708123,0.8488886
force.energy.4.637@test.com_Lab4_Q2,7,2,0,2,1,2,0.020751515,0.016111495,0.963137,0.013195526,0.061005253,0.92579925
pe.ke.4.736@test.com_Lab4_Q2,7,2,0,2,0,2,0.024236728,0.019340754,0.9564225,0.014371537,0.006998509,0.9786299
pe.ke.4.367@test.com_Lab4_Q2,7,2,1,1,0,2,0.14777115,0.17981392,0.6724149,0.48125678,0.5097598,0.008983399
pe.ke.4.847@test.com_Lab4_Q2,7,2,0,2,0,2,0.09648917,0.08983403,0.81367683,0.047848,0.022697927,0.929454
pe.ke.4.880@test.com_Lab4_Q2,7,2,0,2,1,2,0.047774803,0.040387806,0.91183746,0.05194742,0.074379295,0.87367326
pe.ke.4.802@test.com_Lab4_Q2,7,2,0,2,0,2,0.02737624,0.022077434,0.95054626,0.06927899,0.02207259,0.90864843
speed.mass.1.628@test.com_Lab4_Q2,7,2,0,2,0,2,0.022107301,0.017365396,0.96052736,0.023172393,0.02273224,0.95409536
speed.mass.1.670@test.com_Lab4_Q2,7,2,1,1,0,0,0.11041751,0.12713364,0.76244885,0.17534615,0.7582453,0.0664085
speed.mass.1.541@test.com_Lab4_Q2,7,2,0,2,0,1,0.06891314,0.060339957,0.87074697,0.116221756,0.019728195,0.86405003
speed.mass.1.712@test.com_Lab4_Q2,7,2,0,2,0,2,0.02351313,0.018296788,0.95819,0.10000831,0.014951198,0.8850405
speed.mass.1.514@test.com_Lab4_Q2,7,2,0,2,1,1,0.09040299,0.0874494,0.8221476,0.036806796,0.4451172,0.518076
speed.mass.2.874@test.com_Lab4_Q2,7,2,0,2,1,2,0.018744025,0.014355803,0.9669001,0.076229736,0.090303,0.83346725
mass.force.3.301@test.com_Lab5_Q2,8,2,1,2,0,2,0.18433698,0.18989673,0.62576634,0.2195796,0.035361417,0.74505895
mass.force.3.964@test.com_Lab5_Q2,8,2,0,2,0,1,0.262544,0.2543106,0.4831454,0.106734745,0.063595004,0.8296702
mass.force.3.559@test.com_Lab5_Q2,8,2,1,2,1,1,0.25699112,0.26447096,0.47853792,0.07273323,0.11593617,0.81133056
mass.force.4.274@test.com_Lab5_Q2,8,2,1,2,0,2,0.14134908,0.14620572,0.71244526,0.060593687,0.019139241,0.92026705
mass.force.4.622@test.com_Lab5_Q2,8,2,1,2,0,2,0.20276722,0.20965578,0.587577,0.18433948,0.11071184,0.70494866
mass.force.4.160@test.com_Lab5_Q2,8,2,0,2,0,2,0.12734579,0.1240177,0.74863654,0.0767344,0.017571257,0.90569437
mass.force.4.310@test.com_Lab5_Q2,8,2,0,2,0,2,0.09719013,0.093358465,0.8094514,0.12854291,0.011066184,0.8603909
mass.force.4.256@test.com_Lab5_Q2,8,2,1,2,0,2,0.20232973,0.21738292,0.58028734,0.08079786,0.00716222,0.91204
speed.energy.1.649@test.com_Lab5_Q2,8,2,1,0,2,2,0.19961785,0.21934211,0.58104,0.5527776,0.06854222,0.37868017
speed.energy.1.139@test.com_Lab5_Q2,8,2,1,1,0,1,0.3008945,0.3035202,0.39558527,0.39645696,0.4260261,0.17751697
speed.energy.2.589@test.com_Lab5_Q2,8,2,0,2,0,2,0.09522081,0.091397606,0.8133816,0.027712021,0.016307771,0.95598024
speed.energy.2.961@test.com_Lab5_Q2,8,2,0,2,0,1,0.23178841,0.22770485,0.5405067,0.29581094,0.055995308,0.6481937
speed.energy.2.889@test.com_Lab5_Q2,8,2,1,2,1,1,0.22312437,0.22441114,0.5524645,0.13693097,0.15534,0.7077291
speed.energy.2.817@test.com_Lab5_Q2,8,2,0,0,1,2,0.2924939,0.2777608,0.4297453,0.9233682,0.043428242,0.033203483
speed.energy.2.169@test.com_Lab5_Q2,8,2,1,0,1,2,0.20450416,0.22178201,0.5737138,0.5219374,0.4048161,0.07324653
speed.energy.2.103@test.com_Lab5_Q2,8,2,1,2,0,2,0.19158207,0.20484908,0.6035689,0.18309683,0.1466285,0.6702747
speed.energy.4.442@test.com_Lab5_Q2,8,2,1,2,1,0,0.20010224,0.22019891,0.57969886,0.044852026,0.09628809,0.8588599
speed.energy.4.409@test.com_Lab5_Q2,8,2,1,2,0,1,0.21384914,0.22893699,0.55721384,0.07567436,0.0429656,0.88136005
speed.energy.4.145@test.com_Lab5_Q2,8,2,0,2,0,1,0.14563665,0.14258568,0.7117777,0.06356413,0.010920147,0.9255157
speed.energy.5.994@test.com_Lab5_Q2,8,2,1,2,0,0,0.17736192,0.18114932,0.6414888,0.03474627,0.027394366,0.93785936
speed.energy.5.535@test.com_Lab5_Q2,8,2,0,0,1,1,0.26297385,0.25939316,0.47763294,0.80365384,0.15287219,0.043474004
speed.energy.5.910@test.com_Lab5_Q2,8,2,0,2,0,1,0.13520408,0.13259454,0.7322014,0.08295835,0.066672474,0.8503692
speed.energy.5.436@test.com_Lab5_Q2,8,2,0,1,2,1,0.2483267,0.23299669,0.5186766,0.10539946,0.4852249,0.40937567
speed.energy.5.742@test.com_Lab5_Q2,8,2,1,2,0,2,0.15889107,0.1619429,0.679166,0.10882106,0.016677916,0.874501
speed.energy.5.724@test.com_Lab5_Q2,8,2,0,2,1,1,0.20300496,0.20183629,0.59515876,0.049135786,0.3703122,0.580552
force.speed.1.523@test.com_Lab5_Q2,8,2,1,2,0,2,0.18510525,0.2009172,0.61397755,0.17076455,0.05353451,0.7757009
force.speed.1.256@test.com_Lab5_Q2,8,2,1,2,0,2,0.1592779,0.1642405,0.67648154,0.14396635,0.042574387,0.8134592
force.speed.1.808@test.com_Lab5_Q2,8,2,0,2,0,2,0.2950987,0.27442077,0.43048057,0.31504214,0.08567967,0.5992782
force.speed.1.244@test.com_Lab5_Q2,8,2,1,2,0,2,0.19064732,0.19482401,0.6145287,0.05408341,0.005654591,0.940262
force.speed.1.409@test.com_Lab5_Q2,8,2,0,2,0,1,0.2621586,0.2428027,0.49503863,0.19162473,0.07908585,0.7292894
force.speed.1.760@test.com_Lab5_Q2,8,2,1,2,0,2,0.18092597,0.18946595,0.6296081,0.23857662,0.04579298,0.7156304
force.speed.1.109@test.com_Lab5_Q2,8,2,0,2,1,1,0.16949455,0.16764574,0.6628597,0.06924113,0.14727083,0.7834881
force.energy.1.103@test.com_Lab5_Q2,8,2,1,0,1,2,0.19733864,0.22294104,0.5797204,0.7877449,0.11740945,0.09484563
force.energy.1.484@test.com_Lab5_Q2,8,0,1,0,2,0,0.49907622,0.26143825,0.23948559,0.6455284,0.13984962,0.21462202
force.energy.1.175@test.com_Lab5_Q2,8,0,1,2,0,0,0.57313335,0.26869878,0.15816785,0.26364848,0.12340913,0.6129424
force.energy.1.349@test.com_Lab5_Q2,8,2,1,2,0,1,0.21630192,0.22470948,0.5589886,0.26930022,0.045705143,0.6849947
